idV,idC,asignado,distancia
989,20,1,0.183043257468042
990,9,1,0.535680221668901
991,2,1,0.112925513669962
992,14,1,0.289328761365045
993,14,1,0.055058506843737
994,9,1,0.565190928620084
995,9,1,0.638399253519213
996,28,1,0.18124561336483
997,15,1,0.192726481533035
998,14,1,0.52506456201398
999,18,1,0.149946307578202
1000,3,1,0.270602953846263
1001,8,1,0.310018006084555
1002,9,1,0.291944862432745
1003,1,1,0.546838817347418
1004,8,1,0.18071905903938
1005,3,1,0.388540525525163
1006,9,1,1.87206267206477
1007,9,1,0.675001556980736
1008,16,1,0.286039526935443
1009,9,1,0.352525560862556
1010,8,1,0.216024042461327
1011,16,1,0.0389024254669678
1012,9,1,1.21524957002859
1013,25,1,0.082805603783624
1014,11,1,0.244766182968792
1015,27,1,0.109445161849879
1016,4,1,0.367319521864071
1017,1,1,0.828874051237138
1018,27,1,0.127585141971997
1019,3,1,0.0886884003475026
1020,15,1,0.282949959878121
1021,8,1,0.289992549805286
1022,8,1,1.43864609895603
1023,25,1,0.158683511500212
1024,9,1,1.79521735165419
1025,14,1,0.499979063083749
1026,19,1,0.129207377046992
1027,28,1,0.432190037021429
1028,3,1,0.127210749064757
1029,9,1,1.69086538882989
1030,9,1,0.581888977145939
1031,8,1,1.50499592901554
1032,9,1,0.838468014329687
1033,19,1,0.11133820054934
1034,9,1,1.56403992746376
1035,11,1,0.206215127018999
1036,18,1,0.212506448773102
1037,8,1,1.32021198776219
1038,20,1,0.373424144434507
1039,9,1,0.633850742259378
1040,9,1,1.32545671588026
1041,22,1,0.00875362611853896
1042,14,1,0.545866754513463
1043,9,1,0.405539056102444
1044,3,1,0.269514037392226
1045,20,1,0.344907229826389
1046,19,1,0.232497773548205
1047,8,1,1.37627268725885
1048,3,1,0.250592885079887
1049,8,1,1.13199606999679
1050,18,1,0.256636382158702
1051,27,1,0.185161868152712
1052,9,1,0.358288788007786
1053,7,1,0.151438795787439
1054,27,1,0.287732790200491
1055,27,1,0.170865731137031
1056,18,1,0.130381079284541
1057,9,1,0.87727386884402
1058,9,1,0.581427766109004
1059,8,1,1.21868042384304
1060,28,1,0.34796276824335
1061,2,1,0.204787593265532
1062,14,1,0.199552521798336
1063,8,1,1.16802792137437
1064,1,1,1.30975955148835
1065,9,1,1.54196857435667
1066,9,1,1.41197510983045
1067,16,1,0.156516562299614
1068,14,1,0.316912379574146
1069,11,1,0.0640595522856421
1070,28,1,0.159673016694755
1071,9,1,0.82054858427168
1072,18,1,0.108767379579763
1073,9,1,1.1973381659559
1074,9,1,1.98509470939565
1075,22,1,0.185195098250865
1076,9,1,0.586106659697628
1077,19,1,0.125864315315904
1078,3,1,0.335056648740313
1079,4,1,0.104362960317384
1080,9,1,0.58924153523782
1081,25,1,0.217092394354835
1082,8,1,0.970643911080861
1083,11,1,0.273279496542581
1084,14,1,0.495805549187115
1085,1,1,1.51570162876117
1086,9,1,0.200913453496435
1087,9,1,1.73123813119028
1088,9,1,0.690868400388536
1089,1,1,1.59650349608407
1090,1,1,1.40215279320878
1091,11,1,0.088330642171545
1092,3,1,0.187199755081514
1093,8,1,1.07520236335638
1094,2,1,0.0404289596255029
1095,8,1,1.11469174497481
1096,8,1,0.361078600712533
1097,16,1,0.256889549065345
1098,9,1,0.4185865594927
1099,11,1,0.156958564207031
1100,8,1,1.60810355248926
1101,14,1,0.192516196858252
1102,3,1,0.275222154136319
1103,9,1,0.213320071807647
1104,16,1,0.212401974838748
1105,18,1,0.105312735910575
1106,19,1,0.203476081172898
1107,9,1,0.740300927375264
1108,30,1,0.163481877193287
1109,1,1,1.54194880326542
1110,22,1,0.104943555673842
1111,1,1,1.44380747544126
1112,14,1,0.108425422083974
1113,25,1,0.107842492841057
1114,28,1,0.13817536181094
1115,16,1,0.139683418234833
1116,25,1,0.204930736680084
1117,22,1,0.100574722310132
1118,3,1,0.119667613372016
1119,3,1,0.129684078240842
1120,9,1,0.967987904599827
1121,14,1,0.338040907547731
1122,3,1,0.296349986162855
1123,15,1,0.323465074176513
1124,9,1,2.0370473132531
1125,1,1,1.25374526538295
1126,20,1,0.331604718363276
1127,22,1,0.103993470790333
1128,3,1,0.136317589101683
1129,3,1,0.398446983474735
1130,7,1,0.205663755271791
1131,27,1,0.197683913111347
1132,9,1,1.36721170926368
1133,27,1,0.077807237417123
1134,9,1,0.106836612310522
